id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2294,15676835.0,H?,613.0,France,Female,37.0,8.0,0.0,2.0,1.0,1.0,154700.61,0.0
2295,15803941.0,Ch'en,671.0,France,Female,43.0,2.0,0.0,2.0,1.0,0.0,173870.39,0.0
2296,15761712.0,H?,659.0,France,Male,33.0,5.0,139542.82,1.0,1.0,1.0,109626.13,0.0
2297,15591512.0,Chuang,584.0,France,Male,22.0,3.0,0.0,2.0,0.0,1.0,135163.76,0.0
2298,15601796.0,Chukwudi,707.0,France,Female,30.0,1.0,0.0,2.0,1.0,0.0,53478.02,0.0
2299,15704769.0,Manna,778.0,Germany,Male,46.0,7.0,131284.37,1.0,1.0,1.0,159899.97,1.0
2300,15706021.0,Kisch,729.0,Germany,Male,33.0,9.0,132287.92,2.0,1.0,1.0,10958.18,0.0
2301,15640161.0,Chukwuemeka,573.0,France,Male,33.0,5.0,0.0,2.0,1.0,1.0,95740.37,0.0
2302,15803801.0,Toscani,591.0,Spain,Female,33.0,5.0,0.0,2.0,1.0,1.0,65731.53,0.0
2303,15696852.0,Chidubem,705.0,Spain,Male,50.0,4.0,0.0,2.0,1.0,1.0,157891.11,0.0
2304,15600975.0,Toscani,697.0,France,Male,48.0,6.0,139723.9,1.0,0.0,1.0,132029.95,0.0
2305,15572360.0,T'ang,821.0,Germany,Male,58.0,7.0,113922.81,1.0,0.0,1.0,51345.39,0.0
2306,15642099.0,Brown,678.0,Spain,Male,44.0,2.0,99580.13,1.0,1.0,0.0,67622.34,0.0
2307,15665783.0,Ogochukwu,675.0,France,Male,29.0,6.0,0.0,2.0,1.0,0.0,126517.97,0.0
2308,15693813.0,Ch'iu,635.0,France,Male,47.0,2.0,0.0,2.0,1.0,0.0,151887.16,0.0
2309,15673529.0,Chinedum,573.0,France,Male,30.0,3.0,0.0,2.0,1.0,0.0,171482.56,0.0
2310,15771383.0,Hs?eh,715.0,France,Male,28.0,1.0,0.0,2.0,1.0,0.0,86099.23,0.0
2311,15732202.0,Okwuadigbo,837.0,Spain,Male,42.0,7.0,0.0,2.0,1.0,0.0,85522.84,0.0
2312,15594436.0,Ch'eng,603.0,France,Female,38.0,6.0,0.0,1.0,1.0,1.0,100507.81,0.0
2313,15727059.0,Lucciano,621.0,Spain,Female,43.0,1.0,150840.03,1.0,1.0,1.0,151336.96,0.0
2314,15589401.0,Hs?eh,704.0,Spain,Female,44.0,8.0,0.0,1.0,0.0,0.0,103570.8,1.0
2315,15761348.0,Bazarova,679.0,France,Female,38.0,2.0,0.0,2.0,1.0,0.0,115116.35,0.0
2316,15642830.0,Tsao,712.0,France,Male,40.0,4.0,0.0,2.0,1.0,0.0,60941.27,0.0
2317,15691816.0,Shao,699.0,France,Male,31.0,3.0,0.0,2.0,1.0,1.0,58976.85,0.0
2318,15668767.0,Pirozzi,597.0,France,Female,33.0,4.0,0.0,2.0,1.0,1.0,57552.06,0.0
2319,15812279.0,Yobachi,584.0,France,Male,37.0,7.0,0.0,2.0,1.0,0.0,95270.83,0.0
2320,15642725.0,Tien,753.0,France,Male,37.0,8.0,0.0,2.0,1.0,1.0,180693.61,0.0
2321,15694932.0,Chiu,615.0,Germany,Female,43.0,1.0,89158.84,1.0,1.0,1.0,156476.46,0.0
2322,15725036.0,Kao,526.0,France,Female,34.0,9.0,0.0,2.0,1.0,1.0,60906.12,0.0
2323,15598175.0,Chinwendu,724.0,Germany,Male,58.0,5.0,128966.13,1.0,1.0,0.0,114099.12,1.0
2324,15785042.0,Chiemenam,627.0,France,Male,42.0,9.0,0.0,2.0,1.0,0.0,151335.24,0.0
2325,15631927.0,Nnanna,741.0,Germany,Male,31.0,5.0,105701.91,2.0,1.0,0.0,186612.47,0.0
2326,15806486.0,Hs?,557.0,France,Female,54.0,9.0,0.0,1.0,1.0,0.0,170518.57,1.0
2327,15660385.0,Mackenzie,738.0,France,Female,66.0,1.0,87894.26,1.0,0.0,1.0,101728.46,0.0
2328,15809800.0,Chien,584.0,France,Male,39.0,2.0,0.0,2.0,1.0,0.0,124872.42,1.0
2329,15726044.0,Tung,491.0,France,Female,33.0,8.0,0.0,2.0,1.0,1.0,147964.99,0.0
2330,15687913.0,Ch'ang,850.0,Spain,Male,42.0,5.0,0.0,1.0,1.0,1.0,188426.13,0.0
2331,15686776.0,Tsai,748.0,France,Female,41.0,10.0,0.0,2.0,1.0,1.0,124210.53,0.0
2332,15651280.0,Yuriev,727.0,France,Male,31.0,8.0,0.0,2.0,1.0,0.0,100601.73,0.0
2333,15644724.0,O'Donnell,694.0,France,Male,33.0,8.0,0.0,2.0,0.0,0.0,83058.14,0.0
2334,15782096.0,Calabresi,682.0,Spain,Female,30.0,8.0,0.0,2.0,1.0,1.0,158032.5,0.0
2335,15796413.0,Hsiung,644.0,France,Male,40.0,2.0,92676.3,1.0,1.0,1.0,168002.31,1.0
2336,15596962.0,Fanucci,635.0,France,Female,42.0,1.0,97473.87,1.0,0.0,1.0,138879.54,0.0
2337,15574879.0,O'Sullivan,778.0,Germany,Male,36.0,1.0,96926.12,1.0,1.0,1.0,61569.07,0.0
2338,15751561.0,White,629.0,France,Female,46.0,4.0,0.0,2.0,1.0,0.0,154767.34,0.0
2339,15729018.0,Niu,454.0,France,Male,36.0,6.0,0.0,2.0,1.0,0.0,52795.15,1.0
2340,15738291.0,Rizzo,628.0,France,Female,37.0,8.0,0.0,2.0,1.0,1.0,177065.24,0.0
2341,15756148.0,Fang,718.0,France,Male,38.0,9.0,0.0,1.0,1.0,0.0,90537.47,1.0
2342,15768120.0,Chidiebele,749.0,Spain,Male,31.0,3.0,0.0,2.0,1.0,0.0,172810.52,0.0
2343,15748845.0,Chu,688.0,France,Male,38.0,8.0,0.0,2.0,0.0,1.0,24991.92,0.0
2344,15600583.0,Hs?,716.0,Germany,Male,49.0,5.0,125801.03,1.0,1.0,0.0,103421.91,1.0
2345,15809137.0,Teng,693.0,France,Female,31.0,3.0,0.0,2.0,1.0,1.0,130789.6,0.0
2346,15690731.0,Genovese,639.0,France,Female,38.0,2.0,90450.0,1.0,1.0,1.0,181543.67,0.0
2347,15590730.0,Calabresi,732.0,Germany,Female,30.0,5.0,129022.84,1.0,0.0,1.0,90558.24,0.0
2348,15713505.0,Tuan,595.0,Spain,Female,35.0,1.0,106518.52,1.0,1.0,0.0,137037.97,0.0
2349,15727391.0,Trevisano,645.0,Spain,Female,40.0,1.0,157622.58,1.0,0.0,1.0,67622.37,0.0
2350,15683980.0,Aksenov,695.0,France,Female,37.0,2.0,0.0,2.0,1.0,1.0,170621.43,0.0
2351,15746341.0,Y?an,666.0,France,Female,40.0,2.0,0.0,2.0,0.0,1.0,69697.74,0.0
2352,15657522.0,Onyemauchechukwu,489.0,Germany,Female,52.0,2.0,149814.54,1.0,1.0,0.0,161845.81,1.0
2353,15775663.0,Ulyanov,637.0,France,Male,35.0,2.0,107135.04,1.0,1.0,1.0,186885.01,0.0
2354,15673929.0,Chin,683.0,France,Male,39.0,7.0,0.0,2.0,1.0,1.0,141872.05,0.0
2355,15609637.0,Nkemdilim,549.0,France,Female,34.0,7.0,0.0,1.0,1.0,1.0,135067.02,0.0
2356,15682268.0,Yegorov,636.0,France,Female,28.0,10.0,0.0,2.0,1.0,1.0,131312.56,0.0
2357,15641280.0,De Salis,744.0,France,Male,30.0,8.0,155413.03,1.0,1.0,1.0,161845.81,0.0
2358,15591932.0,Ugoji,651.0,France,Male,32.0,9.0,0.0,1.0,1.0,1.0,103914.4,0.0
2359,15587066.0,Dickson,577.0,France,Female,32.0,2.0,0.0,2.0,1.0,1.0,125244.18,0.0
2360,15771856.0,Yefimov,699.0,Spain,Female,32.0,8.0,0.0,2.0,1.0,1.0,137037.97,0.0
2361,15641366.0,Hsiao,678.0,Spain,Male,34.0,8.0,138311.76,2.0,1.0,1.0,84584.69,0.0
2362,15782530.0,Hsia,627.0,Spain,Male,23.0,3.0,0.0,2.0,1.0,1.0,184977.2,0.0
2363,15763515.0,Ch'eng,699.0,France,Male,32.0,2.0,0.0,2.0,1.0,0.0,10553.31,0.0
2364,15566543.0,Hs?,605.0,France,Male,36.0,3.0,0.0,2.0,0.0,1.0,131662.47,0.0
2365,15633141.0,Chibugo,619.0,Germany,Male,35.0,2.0,117300.02,1.0,0.0,1.0,72950.14,0.0
2366,15733597.0,Scott,604.0,Spain,Female,28.0,3.0,0.0,1.0,1.0,0.0,73371.65,0.0
2367,15611973.0,Nwankwo,681.0,Germany,Male,43.0,9.0,131778.08,1.0,0.0,0.0,9241.78,1.0
2368,15814268.0,Chukwujamuike,795.0,Germany,Male,35.0,8.0,122029.15,1.0,0.0,1.0,94670.77,0.0
2369,15707962.0,Brown,581.0,Germany,Male,49.0,2.0,116800.25,2.0,1.0,1.0,116978.19,0.0
2370,15677317.0,Nkemakolam,543.0,France,Female,37.0,1.0,0.0,2.0,1.0,1.0,180553.48,0.0
2371,15780359.0,Tseng,573.0,France,Male,27.0,9.0,0.0,2.0,1.0,1.0,168034.9,0.0
2372,15703778.0,Brown,729.0,Germany,Male,33.0,8.0,118879.35,1.0,1.0,0.0,175749.36,0.0
2373,15637414.0,Fyodorov,721.0,France,Male,41.0,5.0,0.0,2.0,1.0,0.0,179861.79,0.0
2374,15751491.0,Maclean,589.0,Germany,Female,56.0,8.0,127397.34,1.0,1.0,1.0,107839.03,1.0
2375,15583548.0,Bazarova,653.0,France,Female,33.0,3.0,115576.44,1.0,1.0,0.0,141946.92,0.0
2376,15594566.0,Hsu,686.0,France,Female,32.0,6.0,141581.08,1.0,1.0,1.0,175795.87,0.0
2377,15787035.0,Milanesi,850.0,Germany,Male,37.0,7.0,109632.85,1.0,1.0,0.0,159069.37,1.0
2378,15681180.0,Uspensky,754.0,France,Female,41.0,1.0,120952.74,1.0,1.0,1.0,158891.96,0.0
2379,15576550.0,Obiajulu,636.0,France,Male,41.0,6.0,110635.32,1.0,0.0,1.0,162820.6,0.0
2380,15572291.0,Onyekachi,743.0,France,Female,44.0,4.0,133950.37,1.0,1.0,0.0,59354.24,0.0
2381,15750441.0,Hsia,627.0,France,Female,43.0,7.0,0.0,2.0,1.0,0.0,131167.98,1.0
2382,15639252.0,Smith,635.0,France,Male,33.0,5.0,0.0,2.0,1.0,0.0,170984.97,0.0
2383,15799652.0,Chiang,794.0,France,Female,56.0,7.0,145537.21,1.0,1.0,0.0,133535.29,1.0
2384,15605918.0,Chuang,579.0,France,Female,62.0,2.0,0.0,2.0,1.0,1.0,9086.81,0.0
2385,15791342.0,Gidney,585.0,France,Female,60.0,8.0,108286.5,1.0,0.0,1.0,77330.35,1.0
2386,15591698.0,Chinedum,642.0,Spain,Female,71.0,8.0,148659.48,1.0,1.0,0.0,131712.51,1.0
2387,15716800.0,Iweobiegbunam,707.0,Spain,Male,32.0,5.0,0.0,2.0,1.0,1.0,180345.44,0.0
2388,15679307.0,Cremonesi,686.0,Spain,Female,28.0,1.0,0.0,2.0,1.0,0.0,120861.87,0.0
2389,15737542.0,K?,678.0,France,Male,30.0,9.0,0.0,2.0,0.0,0.0,132404.64,0.0
2390,15769980.0,Chidi,679.0,Spain,Male,35.0,6.0,0.0,2.0,1.0,0.0,182270.88,0.0
2391,15794868.0,Iadanza,850.0,France,Male,31.0,6.0,0.0,2.0,1.0,1.0,158024.1,0.0
2392,15612043.0,Chiu,756.0,France,Male,34.0,1.0,0.0,2.0,1.0,0.0,118059.19,0.0
2393,15692317.0,Chukwumaobim,637.0,France,Male,35.0,5.0,141267.67,1.0,1.0,1.0,42012.55,0.0
2394,15659931.0,T'ien,775.0,France,Female,36.0,7.0,137555.44,1.0,1.0,1.0,55775.84,0.0
2395,15685826.0,Yuryeva,587.0,France,Male,38.0,5.0,0.0,2.0,1.0,1.0,78700.03,0.0
2396,15741417.0,Mao,714.0,France,Male,59.0,3.0,0.0,1.0,1.0,0.0,136985.08,1.0
2397,15740406.0,Tseng,579.0,France,Male,35.0,7.0,0.0,2.0,1.0,0.0,63795.8,0.0
2398,15664523.0,Hsia,701.0,France,Male,41.0,6.0,0.0,1.0,1.0,0.0,80619.09,0.0
2399,15571221.0,Martin,704.0,Germany,Female,33.0,5.0,111537.23,1.0,0.0,0.0,121151.1,1.0
2400,15756425.0,McKay,716.0,France,Male,37.0,2.0,99713.87,1.0,1.0,0.0,134600.94,0.0
2401,15754526.0,Ch'iu,675.0,Spain,Male,40.0,6.0,0.0,2.0,1.0,1.0,18826.06,0.0
2402,15596914.0,McIntosh,689.0,France,Male,64.0,7.0,132759.9,1.0,1.0,0.0,55868.97,1.0
2403,15594762.0,Ugochukwutubelum,712.0,Germany,Male,25.0,3.0,152086.15,1.0,1.0,1.0,114957.22,0.0
2404,15684861.0,Okoli,594.0,Germany,Male,46.0,3.0,132405.52,1.0,1.0,0.0,180598.28,1.0
2405,15672056.0,Onyekachukwu,632.0,Germany,Female,23.0,8.0,102282.61,3.0,1.0,1.0,86981.51,1.0
2406,15735358.0,Macartney,619.0,France,Female,35.0,3.0,0.0,2.0,0.0,1.0,158054.49,0.0
2407,15648766.0,Lo Duca,677.0,France,Female,38.0,1.0,0.0,2.0,1.0,1.0,171733.59,0.0
2408,15783875.0,Nwabugwu,584.0,Germany,Female,37.0,4.0,101465.31,2.0,0.0,0.0,135088.58,0.0
2409,15605375.0,Chiu,742.0,Germany,Female,34.0,6.0,116886.59,1.0,0.0,0.0,67840.81,1.0
2410,15756743.0,Cattaneo,781.0,France,Female,40.0,7.0,89047.14,1.0,1.0,1.0,156424.4,0.0
2411,15667588.0,Yip,726.0,Spain,Male,41.0,4.0,0.0,2.0,1.0,1.0,166678.28,0.0
2412,15793042.0,Mancini,711.0,Germany,Male,28.0,4.0,145537.21,1.0,1.0,1.0,196111.35,0.0
2413,15641833.0,Padovano,685.0,France,Female,29.0,9.0,0.0,2.0,1.0,0.0,93769.89,0.0
2414,15573926.0,Chizuoke,683.0,France,Male,44.0,8.0,0.0,1.0,1.0,0.0,126726.33,1.0
2415,15651713.0,Ch'in,587.0,Germany,Female,38.0,2.0,104982.57,1.0,0.0,0.0,153012.13,1.0
2416,15756975.0,Kao,635.0,Spain,Female,42.0,3.0,0.0,1.0,0.0,1.0,181429.87,1.0
2417,15662533.0,T'ang,535.0,France,Female,33.0,7.0,123497.58,2.0,1.0,1.0,125557.95,1.0
2418,15743293.0,Ch'iu,535.0,Spain,Female,40.0,2.0,0.0,1.0,0.0,1.0,47856.78,0.0
2419,15777045.0,Nucci,695.0,Spain,Male,42.0,7.0,0.0,2.0,1.0,0.0,28269.86,0.0
2420,15583580.0,Teng,605.0,Spain,Female,37.0,9.0,0.0,2.0,1.0,0.0,104930.46,0.0
2421,15572294.0,Baryshnikov,762.0,Spain,Male,34.0,5.0,0.0,2.0,1.0,1.0,161845.81,0.0
2422,15697035.0,Okwudiliolisa,678.0,Spain,Male,30.0,2.0,0.0,2.0,1.0,1.0,88837.67,0.0
2423,15711750.0,Uspenskaya,749.0,Spain,Male,44.0,8.0,87739.06,2.0,1.0,0.0,152450.84,0.0
2424,15704581.0,Chidubem,769.0,Spain,Male,53.0,1.0,0.0,1.0,1.0,1.0,166588.76,0.0
2425,15737240.0,K?,736.0,Germany,Female,29.0,9.0,115465.98,1.0,1.0,0.0,75832.53,1.0
2426,15656426.0,Chikere,730.0,Spain,Female,51.0,9.0,0.0,2.0,1.0,1.0,56562.57,0.0
2427,15593795.0,Aksenov,733.0,France,Male,32.0,2.0,0.0,2.0,1.0,0.0,101319.76,0.0
2428,15646521.0,O'Donnell,850.0,France,Female,38.0,4.0,106871.81,1.0,1.0,0.0,177844.06,0.0
2429,15724161.0,Nkemakolam,607.0,France,Male,40.0,3.0,0.0,1.0,1.0,1.0,55400.17,1.0
2430,15748696.0,Nnaife,605.0,Germany,Male,48.0,9.0,109564.1,1.0,1.0,1.0,155743.48,1.0
2431,15607634.0,T'an,625.0,France,Male,34.0,1.0,0.0,2.0,1.0,1.0,77866.91,0.0
2432,15746139.0,Uwaezuoke,705.0,France,Male,41.0,7.0,0.0,2.0,1.0,1.0,104730.52,0.0
2433,15591512.0,Yevseyev,538.0,France,Female,66.0,8.0,0.0,2.0,1.0,1.0,1843.24,0.0
2434,15658057.0,Tretiakova,733.0,Germany,Male,34.0,7.0,107418.27,2.0,1.0,1.0,146680.25,0.0
2435,15793890.0,Brown,569.0,Spain,Male,39.0,2.0,89550.21,2.0,1.0,1.0,131712.52,0.0
2436,15682928.0,Chidiebele,691.0,France,Female,36.0,7.0,0.0,1.0,1.0,0.0,49848.86,0.0
2437,15651336.0,Burt,644.0,France,Male,23.0,9.0,0.0,1.0,1.0,1.0,127431.28,0.0
2438,15778838.0,Echezonachukwu,584.0,Germany,Female,41.0,1.0,115251.64,1.0,1.0,1.0,47777.15,1.0
2439,15656822.0,Chuang,653.0,France,Male,41.0,3.0,0.0,2.0,1.0,1.0,132801.57,0.0
2440,15572657.0,Ch'ien,725.0,France,Female,43.0,9.0,163548.07,1.0,1.0,0.0,151924.9,1.0
2441,15781598.0,Pirozzi,664.0,Germany,Female,34.0,1.0,115563.71,1.0,1.0,0.0,129964.94,0.0
2442,15732674.0,Scott,576.0,Spain,Male,51.0,5.0,107556.06,1.0,1.0,1.0,82774.08,0.0
2443,15772897.0,Chukwuemeka,664.0,Spain,Male,25.0,0.0,0.0,2.0,1.0,1.0,51670.82,0.0
2444,15648047.0,Chiazagomekpere,724.0,Spain,Male,50.0,4.0,0.0,1.0,1.0,1.0,86733.61,1.0
2445,15585388.0,Oguejiofor,685.0,France,Female,43.0,5.0,0.0,2.0,1.0,1.0,74854.97,0.0
2446,15585300.0,Chukwumaobim,543.0,France,Female,36.0,1.0,115029.4,1.0,1.0,0.0,48553.77,0.0
2447,15768282.0,Mazzanti,631.0,France,Male,67.0,7.0,0.0,2.0,1.0,1.0,148087.62,0.0
2448,15583718.0,Y?,738.0,France,Male,37.0,6.0,0.0,1.0,0.0,1.0,126451.14,0.0
2449,15784890.0,Yudin,697.0,France,Female,28.0,4.0,0.0,2.0,0.0,1.0,47722.79,1.0
2450,15665177.0,Piazza,721.0,France,Female,34.0,0.0,0.0,2.0,1.0,0.0,74838.64,0.0
2451,15674720.0,Ts'ui,595.0,France,Male,42.0,3.0,0.0,2.0,1.0,0.0,183487.98,0.0
2452,15598883.0,Lai,678.0,France,Male,37.0,10.0,0.0,2.0,1.0,1.0,134878.19,0.0
2453,15791321.0,Tuan,663.0,France,Female,41.0,4.0,0.0,2.0,1.0,1.0,154460.16,0.0
2454,15795511.0,Chimezie,550.0,France,Male,43.0,2.0,0.0,1.0,1.0,0.0,94820.85,0.0
2455,15743570.0,Fiorentini,665.0,France,Male,33.0,5.0,0.0,2.0,0.0,1.0,91943.94,0.0
2456,15763612.0,Onyemauchechukwu,732.0,France,Male,47.0,8.0,98202.76,1.0,1.0,1.0,133031.96,0.0
2457,15631512.0,Pirozzi,599.0,France,Male,61.0,1.0,0.0,2.0,1.0,1.0,72905.11,0.0
2458,15631693.0,Chien,743.0,Spain,Female,39.0,7.0,135067.07,1.0,1.0,0.0,143635.52,0.0
2459,15585100.0,Czajkowski,687.0,Spain,Female,38.0,3.0,125845.66,1.0,1.0,0.0,145786.39,0.0
2460,15611191.0,Maclean,593.0,Spain,Female,36.0,3.0,124425.58,1.0,0.0,1.0,138740.12,0.0
2461,15794257.0,Chuang,557.0,France,Female,41.0,4.0,0.0,1.0,1.0,0.0,52795.15,1.0
2462,15572390.0,Chukwukadibia,641.0,France,Female,38.0,8.0,0.0,2.0,1.0,1.0,18082.06,0.0
2463,15762392.0,Genovesi,661.0,Spain,Female,36.0,9.0,0.0,2.0,1.0,1.0,166650.32,0.0
2464,15690134.0,Tretiakova,756.0,Germany,Female,51.0,7.0,90560.3,1.0,1.0,0.0,147055.87,1.0
2465,15659710.0,Chiazagomekpere,624.0,Germany,Male,37.0,1.0,178074.33,2.0,0.0,1.0,61759.33,0.0
2466,15624993.0,Bischof,592.0,Spain,Female,32.0,8.0,0.0,2.0,1.0,1.0,61324.87,0.0
2467,15803378.0,Onyeorulu,568.0,Spain,Male,47.0,1.0,0.0,2.0,0.0,0.0,96833.0,1.0
2468,15752312.0,Okonkwo,721.0,France,Female,27.0,4.0,0.0,2.0,1.0,0.0,71175.94,0.0
2469,15786994.0,Tien,577.0,Spain,Male,35.0,8.0,99557.94,1.0,1.0,0.0,152499.8,0.0
2470,15754084.0,Chuang,582.0,Spain,Male,39.0,9.0,0.0,2.0,1.0,0.0,151325.24,0.0
2471,15656717.0,O'Toole,697.0,Spain,Male,39.0,7.0,133628.09,1.0,1.0,0.0,145089.64,0.0
2472,15774536.0,Ch'iu,569.0,Spain,Male,47.0,1.0,80780.16,2.0,0.0,1.0,131712.52,1.0
2473,15725882.0,Chia,718.0,France,Female,34.0,2.0,0.0,1.0,0.0,1.0,126812.63,0.0
2474,15595537.0,Chizuoke,717.0,France,Female,47.0,9.0,130170.82,1.0,0.0,1.0,122433.09,1.0
2475,15787071.0,Chukwualuka,564.0,Spain,Female,55.0,4.0,0.0,1.0,1.0,0.0,147822.74,1.0
2476,15634968.0,Chidiegwu,634.0,France,Male,34.0,5.0,96674.55,1.0,0.0,1.0,127433.47,1.0
2477,15743490.0,Chukwuemeka,684.0,France,Male,40.0,4.0,0.0,1.0,1.0,0.0,170968.99,1.0
2478,15690743.0,Onwuatuegwu,613.0,Spain,Female,39.0,5.0,0.0,2.0,1.0,1.0,151887.16,0.0
2479,15756475.0,Nnaife,589.0,Spain,Male,35.0,4.0,0.0,2.0,1.0,0.0,162760.96,0.0
2480,15721462.0,Ch'eng,677.0,Germany,Male,30.0,8.0,153572.63,2.0,1.0,1.0,141872.05,0.0
2481,15670587.0,Ch'iu,748.0,France,Female,48.0,6.0,0.0,1.0,1.0,0.0,48217.97,1.0
2482,15603743.0,Kao,516.0,Spain,Male,45.0,6.0,0.0,2.0,1.0,0.0,100940.91,0.0
2483,15809847.0,Eluemuno,724.0,France,Female,49.0,1.0,0.0,1.0,1.0,1.0,126796.69,1.0
2484,15583857.0,Nwabugwu,653.0,Spain,Male,33.0,5.0,0.0,1.0,1.0,0.0,70783.61,0.0
2485,15773778.0,Chien,714.0,France,Male,31.0,1.0,0.0,2.0,1.0,1.0,81622.52,0.0
2486,15715709.0,Liao,663.0,France,Male,55.0,8.0,0.0,2.0,0.0,1.0,55893.33,0.0
2487,15737542.0,Ch'iu,642.0,France,Male,41.0,7.0,0.0,2.0,1.0,1.0,66977.68,0.0
2488,15790355.0,Smith,637.0,Germany,Male,44.0,9.0,113546.3,1.0,1.0,0.0,124095.59,0.0
2489,15581479.0,Zikoranachidimma,677.0,France,Male,43.0,9.0,0.0,2.0,1.0,0.0,82868.34,0.0
2490,15667633.0,Abramovich,716.0,France,Male,46.0,8.0,139707.28,1.0,1.0,0.0,142956.48,1.0
2491,15572390.0,Ch'ien,676.0,Spain,Male,31.0,1.0,0.0,2.0,1.0,0.0,38196.24,0.0
2492,15696900.0,Onyemauchechukwu,604.0,Germany,Male,41.0,6.0,123674.28,2.0,1.0,0.0,102515.42,0.0
2493,15745606.0,Ch'ang,687.0,France,Female,38.0,5.0,103769.26,1.0,1.0,0.0,178038.17,1.0
2494,15644977.0,Tuan,530.0,Germany,Female,38.0,7.0,126473.33,1.0,1.0,0.0,47764.99,0.0
2495,15659656.0,Fiorentini,683.0,Germany,Male,45.0,1.0,148071.37,1.0,0.0,0.0,137519.92,1.0
2496,15588670.0,Liao,717.0,Germany,Female,53.0,8.0,107712.57,1.0,1.0,0.0,54474.48,1.0
2497,15583392.0,T'ao,584.0,Spain,Female,28.0,9.0,133379.41,1.0,1.0,1.0,66795.78,0.0
2498,15684319.0,Onwuamaeze,661.0,France,Female,24.0,0.0,0.0,2.0,1.0,0.0,180553.48,0.0
2499,15798521.0,Zetticci,653.0,France,Female,39.0,8.0,0.0,2.0,0.0,1.0,163989.66,0.0
2500,15682048.0,Chiang,562.0,Spain,Male,27.0,2.0,0.0,2.0,1.0,1.0,158021.39,0.0
2501,15583857.0,P'eng,669.0,France,Female,39.0,2.0,0.0,2.0,1.0,0.0,141400.51,0.0
2502,15584928.0,Cattaneo,682.0,France,Female,39.0,2.0,0.0,2.0,1.0,1.0,151871.84,0.0
2503,15773520.0,Chinwendu,681.0,Spain,Male,37.0,5.0,68432.45,1.0,1.0,1.0,175743.92,0.0
2504,15714485.0,Iweobiegbulam,709.0,Germany,Male,29.0,4.0,141819.02,2.0,1.0,1.0,58907.08,0.0
2505,15682454.0,Okechukwu,686.0,France,Female,33.0,7.0,0.0,2.0,0.0,0.0,50368.63,0.0
2506,15729110.0,Tuan,622.0,Germany,Female,56.0,9.0,87096.82,1.0,1.0,0.0,155879.57,1.0
2507,15582910.0,Ts'ai,578.0,France,Female,52.0,6.0,92476.88,1.0,1.0,0.0,81861.1,1.0
2508,15743709.0,Chukwubuikem,702.0,Germany,Male,51.0,8.0,134519.5,1.0,0.0,1.0,94738.54,1.0
2509,15736124.0,Ulyanova,675.0,France,Male,33.0,4.0,0.0,1.0,1.0,1.0,67599.91,0.0
2510,15614215.0,Nkemakonam,730.0,Spain,Male,33.0,7.0,0.0,2.0,1.0,0.0,81442.6,0.0
2511,15646969.0,Okwuoma,712.0,France,Male,31.0,7.0,0.0,2.0,1.0,0.0,61514.87,0.0
2512,15806913.0,Ugorji,719.0,France,Male,55.0,5.0,137290.68,1.0,0.0,0.0,116326.65,1.0
2513,15730137.0,Ch'iu,567.0,France,Male,32.0,4.0,0.0,2.0,1.0,1.0,79189.4,0.0
2514,15732266.0,Echezonachukwu,583.0,Germany,Male,40.0,9.0,132796.04,1.0,0.0,0.0,62678.53,1.0
2515,15803685.0,Mironova,573.0,Germany,Male,42.0,2.0,108477.27,1.0,1.0,0.0,187987.01,0.0
2516,15811127.0,Hs?eh,652.0,France,Male,33.0,5.0,0.0,2.0,1.0,0.0,74510.65,0.0
2517,15693883.0,Hazon,675.0,France,Male,44.0,2.0,123322.15,1.0,1.0,0.0,129938.07,0.0
2518,15765173.0,Fennescey,674.0,Germany,Male,29.0,6.0,142643.54,2.0,1.0,0.0,141822.5,0.0
2519,15674833.0,Tien,684.0,Spain,Female,31.0,4.0,85897.95,1.0,1.0,1.0,136909.85,0.0
2520,15765311.0,Chukwubuikem,553.0,Germany,Female,50.0,2.0,124788.18,1.0,1.0,0.0,141872.05,1.0
2521,15711921.0,Pinto,775.0,France,Female,29.0,3.0,0.0,2.0,1.0,1.0,143954.99,0.0
2522,15594720.0,Piazza,589.0,Spain,Male,37.0,7.0,0.0,2.0,1.0,0.0,157891.86,0.0
2523,15592765.0,Onochie,712.0,Spain,Female,38.0,9.0,0.0,2.0,1.0,0.0,142939.93,0.0
2524,15682355.0,Onyekachukwu,775.0,France,Male,32.0,4.0,0.0,1.0,1.0,1.0,61961.57,0.0
2525,15761043.0,Ch'eng,706.0,France,Female,46.0,5.0,0.0,1.0,0.0,1.0,1713.1,0.0
2526,15717186.0,Fenton,483.0,France,Male,37.0,3.0,0.0,2.0,1.0,1.0,100941.57,0.0
2527,15777892.0,Harker,686.0,France,Female,37.0,4.0,0.0,1.0,0.0,0.0,121451.21,0.0
2528,15718057.0,Okwuadigbo,633.0,France,Male,28.0,3.0,0.0,2.0,1.0,0.0,187597.98,0.0
2529,15593694.0,Genovese,729.0,Spain,Female,34.0,6.0,0.0,2.0,0.0,1.0,143960.72,0.0
2530,15637690.0,Iadanza,644.0,Germany,Male,51.0,5.0,109570.31,1.0,1.0,0.0,172646.84,1.0
2531,15662243.0,Lucchese,714.0,Spain,Male,31.0,2.0,104254.27,1.0,1.0,0.0,176692.65,0.0
